PAR_ID,PO_NO,HIGH_VALUE,LOW_VALUE
REQUESTED_ORDER_MASS_TOL,193182154,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,193683306,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,194559874,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,195390017,102000,99000
REQUESTED_ORDER_MASS_TOL,195938227,2491881.097200000,2265346.452
REQUESTED_ORDER_MASS_TOL,196050017,3795652.449600000,3450593.136000000
REQUESTED_ORDER_MASS_TOL,197064888,3795652.449600000,3450593.136000000
REQUESTED_ORDER_MASS_TOL,197687297,3795652.449600000,3450593.136000000
REQUESTED_ORDER_MASS_TOL,197881592,2491881.097200000,2265346.452
REQUESTED_ORDER_MASS_TOL,202579242,2079358.3932,1890325.812
REQUESTED_ORDER_MASS_TOL,207351756,2971653.696000000,2701503.359999999
REQUESTED_ORDER_MASS_TOL,207429064,2491881.097200000,2265346.452
REQUESTED_ORDER_MASS_TOL,209516045,5280845.0772,4800768.252
REQUESTED_ORDER_MASS_TOL,211651028,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,211925825,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,213929888,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,215666926,2491881.097200000,2265346.452
REQUESTED_ORDER_MASS_TOL,221279283,2491881.097200000,2265346.452
REQUESTED_ORDER_MASS_TOL,225973578,3795652.449600000,3450593.136000000
REQUESTED_ORDER_MASS_TOL,96368127,997903.214176,816466.2661440000
REQUESTED_ORDER_MASS_TOL,110420632,84821.772986543976,77110.702715039981
REQUESTED_ORDER_MASS_TOL,130505921,84821.772986543976,77110.702715039981
REQUESTED_ORDER_MASS_TOL,141198880,10432.624484975999,10432.624484975999
REQUESTED_ORDER_MASS_TOL,144350693,94760.390022537918,86145.809111398121
REQUESTED_ORDER_MASS_TOL,147400926,149685.48174095994,136077.71067359997
REQUESTED_ORDER_MASS_TOL,148084607,84821.772986543976,77110.702715039981
REQUESTED_ORDER_MASS_TOL,159617568,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,163072574,5737.9434667368,5216.312242487999
REQUESTED_ORDER_MASS_TOL,171994665,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,173378837,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,173634336,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,174476004,578793.8639999999,526176.2400000000
REQUESTED_ORDER_MASS_TOL,175999598,3159.129,2416.82
REQUESTED_ORDER_MASS_TOL,179343733,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,179611714,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,181438877,578793.8639999999,526176.2400000000
REQUESTED_ORDER_MASS_TOL,183292829,9040.89225599999,8218.99296
REQUESTED_ORDER_MASS_TOL,183600427,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,184752622,2227844.388000000,2025313.08
REQUESTED_ORDER_MASS_TOL,191340692,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,191587922,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,191690767,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,193967241,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,195183201,102000,99000
REQUESTED_ORDER_MASS_TOL,195269386,102000,99000
REQUESTED_ORDER_MASS_TOL,197617502,3960661.5312,3600601.392000000
REQUESTED_ORDER_MASS_TOL,198567274,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,199354106,102000,99000
REQUESTED_ORDER_MASS_TOL,199601712,2491881.097200000,2265346.452
REQUESTED_ORDER_MASS_TOL,204967522,4901257.653600000,4455688.776000000
REQUESTED_ORDER_MASS_TOL,208896056,3795652.449600000,3450593.136000000
REQUESTED_ORDER_MASS_TOL,213356802,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,214908043,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,215029940,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,215754391,3795652.449600000,3450593.136000000
REQUESTED_ORDER_MASS_TOL,217801614,102000,99000
REQUESTED_ORDER_MASS_TOL,217930681,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,218644833,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,218847630,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,221632644,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,225814826,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,230671407,1870460.064000000,1700418.240000000
REQUESTED_ORDER_MASS_TOL,232117710,3795652.449600000,3450593.136000000
REQUESTED_ORDER_MASS_TOL,95325892,86182.5503152,86182.5503152
REQUESTED_ORDER_MASS_TOL,97401945,1995.806428352,1632.932532288
REQUESTED_ORDER_MASS_TOL,98281131,2993.709642528001,2449.398798432
REQUESTED_ORDER_MASS_TOL,103857005,199580.6428352,163293.25322880002
REQUESTED_ORDER_MASS_TOL,106850845,86182.5503152,86182.5503152
REQUESTED_ORDER_MASS_TOL,109300954,84821.772986543976,77110.702715039981
REQUESTED_ORDER_MASS_TOL,111247682,99790.321160639971,90718.473782399975
